subscriber_id,signup_date_key,signup_date,country_id,region_id,current_plan_id,primary_device_id,acquisition_channel,subscriber_status,churn_date_key,tenure_months,extra_members_count,estimated_ltv_usd
109065,20211226,2021-12-26,1,1,4,1,Search & SEO,Active,,48,0,743.52
109066,20200606,2020-06-06,13,3,5,2,Organic Word of Mouth,Active,,66,0,1517.34
109067,20200701,2020-07-01,13,3,4,1,Search & SEO,Active,,65,0,1006.85
109068,20240802,2024-08-02,3,2,3,2,Organic Word of Mouth,Active,,16,0,111.84
109069,20240612,2024-06-12,2,1,4,1,Organic Word of Mouth,Active,,18,0,278.82
109070,20240319,2024-03-19,1,1,3,1,Organic Word of Mouth,Active,,21,0,146.79
109071,20250808,2025-08-08,18,4,3,1,Organic Word of Mouth,Active,,4,0,27.96
109072,20231109,2023-11-09,20,4,1,3,Social Media Campaign,Active,,25,0,124.75
109073,20210309,2021-03-09,3,2,4,4,Search & SEO,Churned,20230123.0,22,0,340.78
109074,20230415,2023-04-15,5,2,4,1,ISP / Telco Bundle,Churned,20251125.0,31,0,480.19
109075,20240705,2024-07-05,14,3,4,1,Organic Word of Mouth,Active,,17,0,263.33
109076,20251023,2025-10-23,1,1,4,1,Social Media Campaign,Active,,2,0,30.98
109077,20230630,2023-06-30,1,1,5,1,Organic Word of Mouth,Active,,30,0,689.7
109078,20231129,2023-11-29,1,1,1,1,Search & SEO,Active,,25,0,124.75
109079,20250129,2025-01-29,22,4,5,2,Search & SEO,Active,,11,0,252.89
109080,20231204,2023-12-04,1,1,1,1,Organic Word of Mouth,Churned,20241018.0,10,0,49.9
109081,20220116,2022-01-16,2,1,4,2,Organic Word of Mouth,Active,,47,0,728.03
109082,20240914,2024-09-14,18,4,5,2,Social Media Campaign,Churned,20250403.0,7,0,160.93
109083,20251202,2025-12-02,4,2,3,1,Social Media Campaign,Active,,1,0,6.99
109084,20240104,2024-01-04,23,4,4,6,ISP / Telco Bundle,Churned,20240809.0,7,0,108.43
109085,20240401,2024-04-01,4,2,1,1,ISP / Telco Bundle,Active,,20,0,99.8
109086,20240429,2024-04-29,1,1,5,1,Smart TV Pre-install,Active,,20,1,619.6
109087,20211207,2021-12-07,10,2,4,1,ISP / Telco Bundle,Churned,20230329.0,15,0,232.35
109088,20210913,2021-09-13,7,2,4,1,Social Media Campaign,Churned,20241029.0,37,0,573.13
109089,20251230,2025-12-30,1,1,5,5,Smart TV Pre-install,Active,,1,0,22.99
109090,20220714,2022-07-14,4,2,2,5,Smart TV Pre-install,Active,,41,0,409.59
109091,20211103,2021-11-03,21,4,4,1,Organic Word of Mouth,Active,,49,0,759.01
109092,20230629,2023-06-29,7,2,4,2,Social Media Campaign,Churned,20240626.0,12,0,185.88
109093,20230218,2023-02-18,1,1,4,1,Social Media Campaign,Churned,20231217.0,10,0,154.9
109094,20220108,2022-01-08,23,4,4,2,ISP / Telco Bundle,Churned,20220426.0,3,0,46.47
109095,20220904,2022-09-04,24,4,4,1,Smart TV Pre-install,Churned,20251219.0,39,0,604.11
109096,20250321,2025-03-21,4,2,3,1,ISP / Telco Bundle,Churned,20251022.0,7,0,48.93
109097,20240413,2024-04-13,1,1,3,3,Organic Word of Mouth,Active,,20,0,139.8
109098,20200226,2020-02-26,1,1,4,1,Organic Word of Mouth,Churned,20250919.0,67,0,1037.83
109099,20230515,2023-05-15,1,1,5,1,Social Media Campaign,Churned,20240914.0,16,0,367.84
109100,20251106,2025-11-06,22,4,4,1,Search & SEO,Active,,1,1,23.48
109101,20250421,2025-04-21,14,3,5,2,Social Media Campaign,Active,,8,0,183.92
109102,20230310,2023-03-10,1,1,3,2,Search & SEO,Churned,20250925.0,30,0,209.7
109103,20201207,2020-12-07,6,2,4,1,Organic Word of Mouth,Churned,20230402.0,28,0,433.72
109104,20200630,2020-06-30,5,2,4,1,Search & SEO,Active,,66,0,1022.34
109105,20211012,2021-10-12,4,2,2,1,Organic Word of Mouth,Churned,20250613.0,44,0,439.56
109106,20250211,2025-02-11,1,1,4,2,Organic Word of Mouth,Active,,10,1,234.8
109107,20220709,2022-07-09,6,2,4,1,Social Media Campaign,Active,,41,0,635.09
109108,20240622,2024-06-22,3,2,4,1,Organic Word of Mouth,Active,,18,0,278.82
109109,20241123,2024-11-23,1,1,5,3,Smart TV Pre-install,Active,,13,1,402.74
109110,20250506,2025-05-06,24,4,4,6,Search & SEO,Churned,20250917.0,4,0,61.96
109111,20201004,2020-10-04,15,3,5,1,Smart TV Pre-install,Active,,62,0,1425.38
109112,20200819,2020-08-19,15,3,5,1,ISP / Telco Bundle,Churned,20250102.0,53,0,1218.47
109113,20211116,2021-11-16,3,2,2,1,Smart TV Pre-install,Churned,20250624.0,43,0,429.57
109114,20240924,2024-09-24,1,1,3,2,Smart TV Pre-install,Active,,15,0,104.85
109115,20251211,2025-12-11,1,1,1,1,Smart TV Pre-install,Active,,1,0,4.99
109116,20230629,2023-06-29,13,3,3,5,Organic Word of Mouth,Churned,20230820.0,2,0,13.98
109117,20250407,2025-04-07,1,1,3,1,Search & SEO,Active,,8,0,55.92
109118,20221018,2022-10-18,2,1,4,6,Referral,Churned,20240103.0,15,0,232.35
109119,20240525,2024-05-25,8,2,4,1,Organic Word of Mouth,Active,,19,0,294.31
109120,20200504,2020-05-04,20,4,5,1,Smart TV Pre-install,Churned,20200623.0,1,0,22.99
109121,20240211,2024-02-11,14,3,5,1,ISP / Telco Bundle,Active,,22,0,505.78
109122,20240611,2024-06-11,1,1,3,5,Social Media Campaign,Active,,18,0,125.82
109123,20220305,2022-03-05,1,1,4,2,Organic Word of Mouth,Active,,45,0,697.05
109124,20220915,2022-09-15,13,3,2,1,Organic Word of Mouth,Active,,39,0,389.61
109125,20210103,2021-01-03,9,2,4,3,Search & SEO,Churned,20230218.0,25,0,387.25
109126,20230109,2023-01-09,4,2,5,5,ISP / Telco Bundle,Active,,35,0,804.65
109127,20230403,2023-04-03,2,1,2,1,Search & SEO,Churned,20240710.0,15,0,149.85
109128,20230223,2023-02-23,11,2,3,2,Organic Word of Mouth,Active,,34,0,237.66
109129,20250629,2025-06-29,1,1,3,1,Social Media Campaign,Active,,6,0,41.94
109130,20250605,2025-06-05,1,1,3,3,Organic Word of Mouth,Active,,6,0,41.94
109131,20220826,2022-08-26,2,1,4,1,Search & SEO,Active,,40,0,619.6
109132,20230802,2023-08-02,1,1,5,1,Organic Word of Mouth,Active,,28,1,867.44
109133,20250909,2025-09-09,21,4,3,4,Social Media Campaign,Active,,3,0,20.97
109134,20200924,2020-09-24,1,1,2,1,ISP / Telco Bundle,Churned,20250904.0,60,0,599.4
109135,20240725,2024-07-25,6,2,1,1,Search & SEO,Churned,20250311.0,8,0,39.92
109136,20210304,2021-03-04,7,2,4,3,Smart TV Pre-install,Churned,20250107.0,46,0,712.54
109137,20250808,2025-08-08,4,2,3,1,ISP / Telco Bundle,Active,,4,0,27.96
109138,20230310,2023-03-10,20,4,3,1,Organic Word of Mouth,Active,,33,0,230.67
109139,20200511,2020-05-11,1,1,4,1,Search & SEO,Active,,67,0,1037.83
109140,20220918,2022-09-18,7,2,2,1,ISP / Telco Bundle,Active,,39,0,389.61
109141,20210917,2021-09-17,2,1,2,1,Organic Word of Mouth,Churned,20240505.0,32,0,319.68
109142,20240503,2024-05-03,13,3,4,4,Organic Word of Mouth,Active,,19,0,294.31
109143,20230618,2023-06-18,1,1,4,4,Organic Word of Mouth,Churned,20250630.0,24,0,371.76
109144,20231021,2023-10-21,3,2,3,1,Search & SEO,Active,,26,0,181.74
109145,20221220,2022-12-20,1,1,4,1,Organic Word of Mouth,Active,,36,0,557.64
109146,20211030,2021-10-30,13,3,2,2,ISP / Telco Bundle,Active,,50,0,499.5
109147,20250308,2025-03-08,1,1,5,1,Search & SEO,Active,,9,0,206.91
109148,20240323,2024-03-23,1,1,4,3,ISP / Telco Bundle,Active,,21,0,325.29
109149,20240906,2024-09-06,5,2,3,4,Social Media Campaign,Active,,15,0,104.85
109150,20240714,2024-07-14,1,1,5,2,Search & SEO,Active,,17,0,390.83
109151,20210210,2021-02-10,9,2,4,1,Organic Word of Mouth,Active,,58,0,898.42
109152,20231211,2023-12-11,8,2,4,1,Organic Word of Mouth,Active,,24,1,563.52
109153,20220101,2022-01-01,1,1,1,3,Organic Word of Mouth,Churned,20250617.0,41,0,204.59
109154,20250814,2025-08-14,13,3,1,1,Social Media Campaign,Active,,4,0,19.96
109155,20231026,2023-10-26,14,3,4,1,Smart TV Pre-install,Active,,26,0,402.74
109156,20240913,2024-09-13,14,3,3,1,Organic Word of Mouth,Active,,15,0,104.85
109157,20220910,2022-09-10,13,3,4,2,Organic Word of Mouth,Churned,20230529.0,8,0,123.92
109158,20251124,2025-11-24,1,1,3,1,Search & SEO,Active,,1,0,6.99
109159,20241003,2024-10-03,2,1,5,2,Search & SEO,Active,,14,0,321.86
109160,20221005,2022-10-05,1,1,4,6,Search & SEO,Churned,20231005.0,12,0,185.88
109161,20230404,2023-04-04,2,1,4,2,Social Media Campaign,Active,,32,0,495.68
109162,20220321,2022-03-21,7,2,5,1,Organic Word of Mouth,Active,,45,0,1034.55
109163,20231003,2023-10-03,16,3,4,5,Smart TV Pre-install,Active,,26,0,402.74
109164,20221127,2022-11-27,19,4,3,1,Search & SEO,Active,,37,0,258.63
109165,20210819,2021-08-19,6,2,1,2,Organic Word of Mouth,Active,,52,0,259.48
109166,20230818,2023-08-18,1,1,4,4,Organic Word of Mouth,Churned,20240803.0,12,0,185.88
109167,20230424,2023-04-24,1,1,1,3,Organic Word of Mouth,Churned,20240326.0,11,0,54.89
109168,20240608,2024-06-08,20,4,4,1,Social Media Campaign,Active,,18,0,278.82
109169,20251013,2025-10-13,2,1,4,2,Smart TV Pre-install,Active,,2,0,30.98
109170,20220324,2022-03-24,1,1,5,3,Organic Word of Mouth,Churned,20240804.0,29,0,666.71
109171,20210924,2021-09-24,15,3,2,1,Smart TV Pre-install,Churned,20230715.0,22,0,219.78
109172,20231116,2023-11-16,22,4,5,1,Search & SEO,Churned,20241004.0,11,0,252.89
109173,20230826,2023-08-26,1,1,3,2,Search & SEO,Active,,28,0,195.72
109174,20230303,2023-03-03,13,3,2,1,Social Media Campaign,Active,,33,0,329.67
109175,20240704,2024-07-04,5,2,5,1,Search & SEO,Churned,20250623.0,11,0,252.89
109176,20220504,2022-05-04,6,2,2,4,Social Media Campaign,Active,,43,0,429.57
109177,20230405,2023-04-05,1,1,3,3,Referral,Active,,32,0,223.68
109178,20250901,2025-09-01,7,2,4,2,Social Media Campaign,Active,,3,0,46.47
109179,20200723,2020-07-23,9,2,1,3,Smart TV Pre-install,Churned,20241121.0,52,0,259.48
109180,20240513,2024-05-13,14,3,2,1,Organic Word of Mouth,Active,,19,0,189.81
109181,20211030,2021-10-30,1,1,4,2,Organic Word of Mouth,Active,,50,0,774.5
109182,20210303,2021-03-03,1,1,4,5,Search & SEO,Churned,20240404.0,37,0,573.13
109183,20200730,2020-07-30,3,2,4,1,ISP / Telco Bundle,Active,,65,0,1006.85
109184,20230620,2023-06-20,21,4,2,3,Search & SEO,Churned,20251215.0,30,0,299.7
109185,20200924,2020-09-24,14,3,2,1,ISP / Telco Bundle,Active,,63,0,629.37
109186,20221030,2022-10-30,1,1,4,3,Search & SEO,Active,,38,0,588.62
109187,20220323,2022-03-23,5,2,4,1,Social Media Campaign,Churned,20230403.0,13,0,201.37
109188,20211009,2021-10-09,24,4,1,2,ISP / Telco Bundle,Active,,50,0,249.5
109189,20230425,2023-04-25,17,3,4,3,Search & SEO,Churned,20230804.0,4,0,61.96
109190,20230317,2023-03-17,1,1,4,1,Organic Word of Mouth,Active,,33,0,511.17
109191,20250418,2025-04-18,1,1,4,3,Organic Word of Mouth,Active,,8,0,123.92
109192,20220204,2022-02-04,1,1,4,3,Smart TV Pre-install,Churned,20230225.0,12,0,185.88
109193,20240416,2024-04-16,13,3,3,1,Social Media Campaign,Churned,20240826.0,4,0,27.96
109194,20221005,2022-10-05,1,1,4,1,Social Media Campaign,Active,,38,0,588.62
109195,20230317,2023-03-17,3,2,4,1,Search & SEO,Churned,20250726.0,28,0,433.72
109196,20210325,2021-03-25,12,2,2,6,Smart TV Pre-install,Active,,57,0,569.43
109197,20250809,2025-08-09,1,1,4,2,Search & SEO,Active,,4,0,61.96
109198,20230817,2023-08-17,20,4,3,2,ISP / Telco Bundle,Churned,20230923.0,1,0,6.99
109199,20220722,2022-07-22,6,2,4,3,Organic Word of Mouth,Active,,41,0,635.09
109200,20230115,2023-01-15,14,3,1,1,Social Media Campaign,Churned,20240425.0,15,0,74.85
109201,20210723,2021-07-23,18,4,4,1,Organic Word of Mouth,Churned,20250416.0,45,0,697.05
109202,20250911,2025-09-11,1,1,3,1,Search & SEO,Active,,3,0,20.97
109203,20200320,2020-03-20,1,1,1,1,Referral,Churned,20240110.0,46,0,229.54
109204,20230206,2023-02-06,1,1,3,2,Smart TV Pre-install,Active,,34,0,237.66
109205,20240915,2024-09-15,12,2,3,2,Search & SEO,Churned,20251013.0,13,0,90.87
109206,20240208,2024-02-08,1,1,4,2,Search & SEO,Active,,22,0,340.78
109207,20240112,2024-01-12,1,1,3,5,Search & SEO,Churned,20251112.0,22,0,153.78
109208,20211226,2021-12-26,1,1,2,1,Smart TV Pre-install,Active,,48,0,479.52
109209,20210628,2021-06-28,16,3,2,4,Social Media Campaign,Churned,20220314.0,9,0,89.91
109210,20201107,2020-11-07,6,2,2,1,Smart TV Pre-install,Active,,61,0,609.39
109211,20231108,2023-11-08,1,1,3,1,Organic Word of Mouth,Churned,20250324.0,16,0,111.84
109212,20221202,2022-12-02,21,4,4,1,Search & SEO,Churned,20231025.0,10,0,154.9
109213,20220720,2022-07-20,1,1,4,6,Organic Word of Mouth,Active,,41,0,635.09
109214,20221208,2022-12-08,1,1,4,5,Organic Word of Mouth,Active,,36,0,557.64
109215,20200322,2020-03-22,5,2,5,3,Organic Word of Mouth,Active,,69,0,1586.31
109216,20231021,2023-10-21,1,1,4,3,Organic Word of Mouth,Active,,26,0,402.74
109217,20251002,2025-10-02,13,3,4,2,Search & SEO,Active,,2,0,30.98
109218,20210608,2021-06-08,3,2,4,3,Organic Word of Mouth,Churned,20240507.0,35,0,542.15
109219,20250414,2025-04-14,4,2,4,1,Organic Word of Mouth,Active,,8,1,187.84
109220,20251117,2025-11-17,13,3,1,1,Organic Word of Mouth,Active,,1,0,4.99
109221,20240804,2024-08-04,24,4,1,5,Search & SEO,Active,,16,0,79.84
109222,20200716,2020-07-16,1,1,2,2,Organic Word of Mouth,Churned,20230617.0,35,0,349.65
109223,20230426,2023-04-26,14,3,1,2,Organic Word of Mouth,Active,,32,0,159.68
109224,20200625,2020-06-25,3,2,2,2,Smart TV Pre-install,Churned,20221220.0,30,0,299.7
109225,20200816,2020-08-16,12,2,5,6,ISP / Telco Bundle,Active,,64,0,1471.36
109226,20250110,2025-01-10,18,4,3,4,Search & SEO,Active,,11,0,76.89
109227,20220311,2022-03-11,14,3,2,3,Search & SEO,Active,,45,0,449.55
109228,20221007,2022-10-07,22,4,4,1,Smart TV Pre-install,Churned,20221129.0,1,0,15.49
109229,20231101,2023-11-01,1,1,3,1,Smart TV Pre-install,Churned,20240223.0,3,0,20.97
109230,20200428,2020-04-28,3,2,4,3,Social Media Campaign,Active,,68,0,1053.32
109231,20230721,2023-07-21,5,2,3,2,Search & SEO,Active,,29,0,202.71
109232,20221121,2022-11-21,1,1,4,1,Organic Word of Mouth,Active,,37,0,573.13
109233,20220610,2022-06-10,4,2,4,3,Referral,Active,,42,0,650.58
109234,20240804,2024-08-04,12,2,3,6,Social Media Campaign,Churned,20250311.0,7,0,48.93
109235,20250703,2025-07-03,1,1,2,3,Search & SEO,Active,,5,0,49.95
109236,20210125,2021-01-25,21,4,4,1,Search & SEO,Active,,59,0,913.91
109237,20200809,2020-08-09,20,4,5,1,Organic Word of Mouth,Active,,64,0,1471.36
109238,20220910,2022-09-10,10,2,2,3,Search & SEO,Churned,20240802.0,23,0,229.77
109239,20240911,2024-09-11,1,1,3,4,Social Media Campaign,Active,,15,0,104.85
109240,20201112,2020-11-12,13,3,1,3,Referral,Churned,20250404.0,53,0,264.47
109241,20210117,2021-01-17,2,1,5,3,Search & SEO,Active,,59,0,1356.41
109242,20231225,2023-12-25,1,1,3,1,Organic Word of Mouth,Active,,24,0,167.76
109243,20230113,2023-01-13,13,3,1,1,Organic Word of Mouth,Active,,35,0,174.65
109244,20240210,2024-02-10,19,4,1,2,Organic Word of Mouth,Churned,20240928.0,7,0,34.93
109245,20221117,2022-11-17,7,2,4,1,Search & SEO,Churned,20250127.0,26,0,402.74
109246,20231222,2023-12-22,1,1,4,1,Smart TV Pre-install,Churned,20251130.0,23,0,356.27
109247,20230719,2023-07-19,13,3,4,1,Organic Word of Mouth,Churned,20250425.0,21,0,325.29
109248,20221122,2022-11-22,22,4,5,1,Social Media Campaign,Churned,20240825.0,21,0,482.79
109249,20200802,2020-08-02,9,2,4,4,Organic Word of Mouth,Active,,64,0,991.36
109250,20250714,2025-07-14,22,4,1,3,Organic Word of Mouth,Active,,5,0,24.95
109251,20200516,2020-05-16,13,3,4,5,Organic Word of Mouth,Active,,67,0,1037.83
109252,20210818,2021-08-18,24,4,2,4,Search & SEO,Churned,20240923.0,37,0,369.63
109253,20230123,2023-01-23,1,1,5,1,Smart TV Pre-install,Active,,35,0,804.65
109254,20230506,2023-05-06,2,1,5,1,Search & SEO,Active,,31,0,712.69
109255,20250104,2025-01-04,16,3,4,1,Social Media Campaign,Active,,11,0,170.39
109256,20240722,2024-07-22,1,1,4,1,Search & SEO,Active,,17,1,399.16
109257,20201208,2020-12-08,9,2,4,1,Social Media Campaign,Active,,60,0,929.4
109258,20220726,2022-07-26,3,2,4,1,Search & SEO,Churned,20240316.0,20,0,309.8
109259,20240223,2024-02-23,5,2,1,1,Referral,Active,,22,0,109.78
109260,20250228,2025-02-28,4,2,3,1,Search & SEO,Active,,10,0,69.9
109261,20201226,2020-12-26,13,3,5,1,Smart TV Pre-install,Churned,20230307.0,27,0,620.73
109262,20240526,2024-05-26,1,1,5,3,Organic Word of Mouth,Churned,20240801.0,3,0,68.97
109263,20210101,2021-01-01,1,1,1,1,Organic Word of Mouth,Churned,20231208.0,35,0,174.65
109264,20250429,2025-04-29,2,1,3,1,Organic Word of Mouth,Active,,8,0,55.92
109265,20240930,2024-09-30,1,1,4,1,ISP / Telco Bundle,Churned,20250223.0,5,0,77.45
109266,20230925,2023-09-25,13,3,4,1,Search & SEO,Churned,20241122.0,14,0,216.86
109267,20201223,2020-12-23,6,2,1,1,Social Media Campaign,Churned,20231120.0,35,0,174.65
109268,20230711,2023-07-11,14,3,4,4,ISP / Telco Bundle,Churned,20250511.0,22,0,340.78
109269,20231023,2023-10-23,1,1,4,1,Smart TV Pre-install,Churned,20250522.0,19,0,294.31
109270,20231207,2023-12-07,1,1,4,1,Referral,Active,,24,0,371.76
109271,20250612,2025-06-12,1,1,3,1,ISP / Telco Bundle,Active,,6,0,41.94
109272,20240125,2024-01-25,3,2,3,1,Organic Word of Mouth,Active,,23,0,160.77
109273,20221027,2022-10-27,1,1,5,1,Social Media Campaign,Churned,20240705.0,21,0,482.79
109274,20250715,2025-07-15,3,2,3,3,Organic Word of Mouth,Active,,5,0,34.95
109275,20250123,2025-01-23,11,2,2,1,Search & SEO,Active,,11,0,109.89
109276,20221206,2022-12-06,19,4,4,2,ISP / Telco Bundle,Churned,20240717.0,19,0,294.31
109277,20210125,2021-01-25,1,1,4,3,Organic Word of Mouth,Churned,20220504.0,16,0,247.84
109278,20240419,2024-04-19,1,1,4,5,Smart TV Pre-install,Active,,20,1,469.6
109279,20210131,2021-01-31,15,3,4,1,Smart TV Pre-install,Active,,59,0,913.91
109280,20230928,2023-09-28,21,4,5,2,Search & SEO,Churned,20240310.0,6,0,137.94
109281,20211105,2021-11-05,1,1,5,1,Search & SEO,Active,,49,0,1126.51
109282,20230725,2023-07-25,13,3,3,1,Organic Word of Mouth,Active,,29,0,202.71
109283,20230612,2023-06-12,3,2,3,4,Search & SEO,Active,,30,0,209.7
109284,20201210,2020-12-10,5,2,4,3,Organic Word of Mouth,Churned,20250529.0,53,0,820.97
109285,20200629,2020-06-29,1,1,4,5,Organic Word of Mouth,Active,,66,0,1022.34
109286,20200303,2020-03-03,6,2,4,1,Search & SEO,Active,,69,0,1068.81
109287,20220915,2022-09-15,18,4,2,5,Smart TV Pre-install,Active,,39,0,389.61
109288,20251124,2025-11-24,13,3,3,1,ISP / Telco Bundle,Active,,1,0,6.99
109289,20210207,2021-02-07,5,2,5,3,Organic Word of Mouth,Churned,20211003.0,8,0,183.92
109290,20240620,2024-06-20,20,4,4,3,Search & SEO,Churned,20240823.0,2,0,30.98
109291,20240105,2024-01-05,15,3,4,6,Smart TV Pre-install,Churned,20241108.0,10,0,154.9
109292,20220207,2022-02-07,3,2,4,2,Social Media Campaign,Churned,20240218.0,24,0,371.76
109293,20230615,2023-06-15,13,3,1,1,ISP / Telco Bundle,Active,,30,0,149.7
109294,20240121,2024-01-21,14,3,2,2,Organic Word of Mouth,Active,,23,0,229.77
109295,20251119,2025-11-19,5,2,4,1,Referral,Active,,1,1,23.48
109296,20220209,2022-02-09,14,3,4,3,Organic Word of Mouth,Active,,46,0,712.54
109297,20250113,2025-01-13,11,2,3,1,ISP / Telco Bundle,Active,,11,0,76.89
109298,20211026,2021-10-26,1,1,4,1,Referral,Churned,20220812.0,10,0,154.9
109299,20230126,2023-01-26,1,1,4,4,ISP / Telco Bundle,Churned,20250105.0,24,0,371.76
109300,20200212,2020-02-12,20,4,2,2,Search & SEO,Churned,20200722.0,5,0,49.95
109301,20200227,2020-02-27,12,2,4,1,Organic Word of Mouth,Active,,70,0,1084.3
109302,20210116,2021-01-16,18,4,4,1,Social Media Campaign,Churned,20240123.0,36,0,557.64
109303,20230403,2023-04-03,5,2,1,1,Smart TV Pre-install,Active,,32,0,159.68
109304,20221122,2022-11-22,1,1,3,3,Organic Word of Mouth,Active,,37,0,258.63
109305,20230530,2023-05-30,1,1,4,3,Social Media Campaign,Active,,31,0,480.19
109306,20220106,2022-01-06,1,1,4,3,Search & SEO,Churned,20250219.0,37,0,573.13
109307,20240201,2024-02-01,5,2,5,4,Organic Word of Mouth,Churned,20240425.0,2,0,45.98
109308,20201026,2020-10-26,22,4,4,3,Social Media Campaign,Churned,20240409.0,42,0,650.58
109309,20200404,2020-04-04,8,2,5,1,ISP / Telco Bundle,Active,,68,0,1563.32
109310,20210912,2021-09-12,21,4,4,1,Organic Word of Mouth,Churned,20240816.0,35,0,542.15
109311,20250909,2025-09-09,13,3,3,3,ISP / Telco Bundle,Active,,3,0,20.97
109312,20210202,2021-02-02,14,3,1,1,Smart TV Pre-install,Active,,58,0,289.42
109313,20240912,2024-09-12,16,3,4,2,ISP / Telco Bundle,Churned,20250317.0,6,0,92.94
109314,20210130,2021-01-30,12,2,4,3,Search & SEO,Active,,59,0,913.91
109315,20240530,2024-05-30,2,1,3,1,Organic Word of Mouth,Churned,20250924.0,16,0,111.84
109316,20250202,2025-02-02,19,4,4,1,Search & SEO,Active,,10,2,314.7
109317,20250513,2025-05-13,1,1,3,2,Smart TV Pre-install,Active,,7,0,48.93
109318,20221229,2022-12-29,18,4,4,5,Smart TV Pre-install,Active,,36,0,557.64
109319,20211126,2021-11-26,1,1,2,2,Search & SEO,Active,,49,0,489.51
109320,20221121,2022-11-21,1,1,2,2,Smart TV Pre-install,Active,,37,0,369.63
109321,20230202,2023-02-02,1,1,4,1,Search & SEO,Active,,34,0,526.66
109322,20230410,2023-04-10,1,1,3,2,Organic Word of Mouth,Active,,32,0,223.68
109323,20240730,2024-07-30,1,1,4,1,Organic Word of Mouth,Churned,20241220.0,5,0,77.45
109324,20250413,2025-04-13,7,2,3,6,Referral,Active,,8,0,55.92
109325,20251005,2025-10-05,4,2,4,2,Social Media Campaign,Active,,2,0,30.98
109326,20221221,2022-12-21,1,1,3,2,Organic Word of Mouth,Churned,20240529.0,17,0,118.83
109327,20210707,2021-07-07,13,3,4,3,Organic Word of Mouth,Active,,53,0,820.97
109328,20200518,2020-05-18,15,3,5,6,ISP / Telco Bundle,Active,,67,0,1540.33
109329,20221225,2022-12-25,2,1,2,2,Referral,Active,,36,0,359.64
109330,20200806,2020-08-06,1,1,5,1,Search & SEO,Churned,20230715.0,35,0,804.65
109331,20200825,2020-08-25,1,1,5,1,Search & SEO,Active,,64,0,1471.36
109332,20251008,2025-10-08,3,2,3,1,Organic Word of Mouth,Active,,2,0,13.98
109333,20230525,2023-05-25,13,3,1,1,Organic Word of Mouth,Churned,20251201.0,31,0,154.69
109334,20230927,2023-09-27,1,1,4,3,Search & SEO,Churned,20250613.0,21,0,325.29
109335,20210217,2021-02-17,13,3,5,2,Organic Word of Mouth,Active,,58,0,1333.42
109336,20240928,2024-09-28,5,2,3,3,Organic Word of Mouth,Active,,15,0,104.85
109337,20251216,2025-12-16,1,1,5,3,ISP / Telco Bundle,Active,,1,0,22.99
109338,20220302,2022-03-02,3,2,1,3,Organic Word of Mouth,Active,,45,0,224.55
