performance_date_key,year_month,content_id,monthly_hours_viewed_m,monthly_views_m,completion_rate_pct,repeat_view_share_pct,monthly_amortization_usd_m,content_roi_multiplier
20240701,2024-07,238,7.63,0.6,75.2,10.5,0.43,1.86
20240801,2024-08,238,8.0,0.62,75.2,15.7,0.43,1.96
20240901,2024-09,238,2.86,0.22,69.9,17.3,0.43,1.99
20241001,2024-10,238,2.4,0.19,69.9,13.0,0.43,2.02
20241101,2024-11,238,2.47,0.19,69.9,10.7,0.43,2.05
20241201,2024-12,238,2.82,0.22,69.9,20.4,0.43,2.08
20250101,2025-01,238,2.4,0.19,69.9,9.4,0.43,2.11
20250201,2025-02,238,2.62,0.2,69.9,13.0,0.43,2.14
20250301,2025-03,238,2.23,0.17,69.9,16.7,0.43,2.16
20250401,2025-04,238,2.51,0.2,69.9,10.3,0.43,2.19
20250501,2025-05,238,2.78,0.22,69.9,8.5,0.43,2.22
20250601,2025-06,238,2.85,0.22,69.9,8.6,0.43,2.26
20250701,2025-07,238,2.49,0.19,69.9,21.4,0.43,2.28
20250801,2025-08,238,2.74,0.21,69.9,17.7,0.43,2.32
20250901,2025-09,238,2.72,0.21,69.9,19.2,0.43,2.35
20251001,2025-10,238,2.63,0.21,69.9,14.3,0.43,2.38
20251101,2025-11,238,2.5,0.2,69.9,12.4,0.43,2.41
20251201,2025-12,238,2.75,0.21,69.9,17.8,0.43,2.44
20241101,2024-11,239,92.14,19.2,81.5,15.5,0.31,1.48
20241201,2024-12,239,43.16,8.99,78.9,13.4,0.31,2.17
20250101,2025-01,239,17.99,3.75,76.4,22.1,0.31,2.46
20250201,2025-02,239,12.57,2.62,76.4,15.1,0.31,2.67
20250301,2025-03,239,11.18,2.33,76.4,19.9,0.31,2.85
20250401,2025-04,239,9.65,2.01,76.4,14.5,0.31,3.0
20250501,2025-05,239,8.74,1.82,76.4,13.2,0.31,3.14
20250601,2025-06,239,3.63,0.76,70.8,10.2,0.31,3.2
20250701,2025-07,239,3.71,0.77,70.8,20.1,0.31,3.26
20250801,2025-08,239,3.41,0.71,70.8,16.9,0.31,3.31
20250901,2025-09,239,3.66,0.76,70.8,14.9,0.31,3.37
20251001,2025-10,239,3.52,0.73,70.8,22.0,0.31,3.43
20251101,2025-11,239,2.85,0.59,70.8,23.2,0.31,3.47
20251201,2025-12,239,3.78,0.79,70.8,21.2,0.31,3.54
20250501,2025-05,240,96.39,17.21,84.8,14.6,0.53,0.9
20250601,2025-06,240,67.06,11.97,76.5,16.7,0.53,1.53
20250701,2025-07,240,23.43,4.18,74.8,23.0,0.53,1.75
20250801,2025-08,240,15.41,2.75,74.8,15.2,0.53,1.9
20250901,2025-09,240,13.96,2.49,74.8,9.9,0.53,2.03
20251001,2025-10,240,14.83,2.65,74.8,10.0,0.53,2.17
20251101,2025-11,240,10.24,1.83,74.8,18.6,0.53,2.26
20251201,2025-12,240,3.42,0.61,69.6,17.3,0.53,2.29
20210501,2021-05,241,244.95,136.08,90.3,8.2,0.87,1.4
20210601,2021-06,241,141.01,78.34,81.1,10.7,0.87,2.21
20210701,2021-07,241,47.81,26.56,76.8,15.7,0.87,2.49
20210801,2021-08,241,39.78,22.1,76.8,17.5,0.87,2.71
20210901,2021-09,241,38.32,21.29,76.8,13.2,0.87,2.93
20211001,2021-10,241,29.38,16.32,76.8,18.1,0.87,3.1
20211101,2021-11,241,27.2,15.11,76.8,18.6,0.87,3.26
20211201,2021-12,241,10.58,5.88,71.1,9.3,0.87,3.32
20220101,2022-01,241,11.05,6.14,71.1,16.9,0.87,3.38
20220201,2022-02,241,10.82,6.01,71.1,17.2,0.87,3.44
20220301,2022-03,241,9.08,5.04,71.1,10.1,0.87,3.5
20220401,2022-04,241,10.08,5.6,71.1,22.9,0.87,3.55
20220501,2022-05,241,9.33,5.18,71.1,9.2,0.87,3.61
20220601,2022-06,241,10.6,5.89,71.1,20.6,0.87,3.67
20220701,2022-07,241,10.5,5.83,71.1,17.0,0.87,3.73
20220801,2022-08,241,9.03,5.02,71.1,8.2,0.87,3.78
20220901,2022-09,241,9.88,5.49,71.1,11.8,0.87,3.84
20221001,2022-10,241,10.19,5.66,71.1,15.4,0.87,3.9
20221101,2022-11,241,10.99,6.11,71.1,16.5,0.87,3.96
20221201,2022-12,241,9.65,5.36,71.1,21.3,0.87,4.01
20230101,2023-01,241,11.02,6.12,71.1,19.5,0.87,4.08
20230201,2023-02,241,11.75,6.53,71.1,11.7,0.87,4.14
20230301,2023-03,241,10.45,5.81,71.1,11.4,0.87,4.2
20230401,2023-04,241,10.55,5.86,71.1,11.5,0.87,4.26
20230501,2023-05,241,9.52,5.29,71.1,20.8,0.87,4.32
20230601,2023-06,241,9.81,5.45,71.1,20.8,0.87,4.38
20230701,2023-07,241,10.09,5.61,71.1,14.7,0.87,4.43
20230801,2023-08,241,9.34,5.19,71.1,8.4,0.87,4.49
20230901,2023-09,241,9.04,5.02,71.1,14.6,0.87,4.54
20231001,2023-10,241,9.76,5.42,71.1,11.2,0.87,4.59
20231101,2023-11,241,10.98,6.1,71.1,10.0,0.87,4.66
20231201,2023-12,241,11.76,6.53,71.1,19.3,0.87,4.73
20240101,2024-01,241,10.42,5.79,71.1,17.9,0.87,4.79
20240201,2024-02,241,10.47,5.82,71.1,21.2,0.87,4.85
20240301,2024-03,241,11.25,6.25,71.1,14.5,0.87,4.91
20240401,2024-04,241,10.74,5.97,71.1,18.7,0.87,4.97
20240501,2024-05,241,8.98,4.99,71.1,22.4,0.0,5.02
20240601,2024-06,241,11.59,6.44,71.1,8.1,0.0,5.09
20240701,2024-07,241,8.99,4.99,71.1,8.2,0.0,5.14
20240801,2024-08,241,9.96,5.53,71.1,9.5,0.0,5.2
20240901,2024-09,241,11.53,6.41,71.1,22.9,0.0,5.26
20241001,2024-10,241,9.9,5.5,71.1,20.8,0.0,5.32
20241101,2024-11,241,11.32,6.29,71.1,20.1,0.0,5.39
20241201,2024-12,241,10.92,6.07,71.1,11.4,0.0,5.45
20250101,2025-01,241,10.47,5.82,71.1,11.8,0.0,5.51
20250201,2025-02,241,10.75,5.97,71.1,23.3,0.0,5.57
20250301,2025-03,241,9.96,5.53,71.1,12.3,0.0,5.63
20250401,2025-04,241,9.28,5.16,71.1,23.9,0.0,5.68
20250501,2025-05,241,10.14,5.63,71.1,12.1,0.0,5.74
20250601,2025-06,241,9.53,5.29,71.1,23.9,0.0,5.79
20250701,2025-07,241,11.28,6.27,71.1,8.7,0.0,5.86
20250801,2025-08,241,9.48,5.27,71.1,10.2,0.0,5.91
20250901,2025-09,241,11.19,6.22,71.1,8.7,0.0,5.98
20251001,2025-10,241,9.04,5.02,71.1,19.4,0.0,6.03
20251101,2025-11,241,9.01,5.01,71.1,14.1,0.0,6.08
20251201,2025-12,241,9.81,5.45,71.1,23.2,0.0,6.14
20211101,2021-11,242,328.73,182.63,87.6,14.5,1.27,1.29
20211201,2021-12,242,195.52,108.62,78.2,20.0,1.27,2.06
20220101,2022-01,242,71.94,39.97,76.4,13.1,1.27,2.34
20220201,2022-02,242,63.82,35.46,76.4,13.8,1.27,2.59
20220301,2022-03,242,40.98,22.77,76.4,8.4,1.27,2.75
20220401,2022-04,242,37.53,20.85,76.4,14.0,1.27,2.9
20220501,2022-05,242,31.53,17.52,76.4,21.3,1.27,3.02
20220601,2022-06,242,12.26,6.81,70.8,16.2,1.27,3.07
20220701,2022-07,242,12.05,6.69,70.8,15.2,1.27,3.12
20220801,2022-08,242,15.43,8.57,70.8,21.0,1.27,3.18
20220901,2022-09,242,11.8,6.56,70.8,10.7,1.27,3.22
20221001,2022-10,242,14.39,7.99,70.8,16.4,1.27,3.28
20221101,2022-11,242,14.39,7.99,70.8,21.6,1.27,3.33
20221201,2022-12,242,14.0,7.78,70.8,15.1,1.27,3.39
20230101,2023-01,242,14.97,8.32,70.8,10.0,1.27,3.45
20230201,2023-02,242,15.21,8.45,70.8,18.2,1.27,3.51
20230301,2023-03,242,14.41,8.01,70.8,12.8,1.27,3.56
20230401,2023-04,242,14.16,7.87,70.8,10.9,1.27,3.62
20230501,2023-05,242,13.85,7.69,70.8,21.6,1.27,3.67
20230601,2023-06,242,14.9,8.28,70.8,15.9,1.27,3.73
20230701,2023-07,242,14.67,8.15,70.8,23.5,1.27,3.79
20230801,2023-08,242,14.5,8.06,70.8,14.9,1.27,3.85
20230901,2023-09,242,15.62,8.68,70.8,13.5,1.27,3.91
20231001,2023-10,242,14.16,7.87,70.8,8.2,1.27,3.96
20231101,2023-11,242,12.64,7.02,70.8,16.8,1.27,4.01
20231201,2023-12,242,12.24,6.8,70.8,16.6,1.27,4.06
20240101,2024-01,242,12.96,7.2,70.8,14.0,1.27,4.11
20240201,2024-02,242,13.71,7.62,70.8,18.5,1.27,4.17
20240301,2024-03,242,14.47,8.04,70.8,11.7,1.27,4.22
20240401,2024-04,242,13.12,7.29,70.8,12.3,1.27,4.27
20240501,2024-05,242,13.78,7.66,70.8,11.1,1.27,4.33
20240601,2024-06,242,13.31,7.39,70.8,12.9,1.27,4.38
20240701,2024-07,242,15.44,8.58,70.8,23.0,1.27,4.44
20240801,2024-08,242,11.71,6.51,70.8,11.2,1.27,4.49
20240901,2024-09,242,12.08,6.71,70.8,21.2,1.27,4.53
20241001,2024-10,242,15.51,8.62,70.8,16.1,1.27,4.6
20241101,2024-11,242,12.42,6.9,70.8,9.6,0.0,4.64
20241201,2024-12,242,12.64,7.02,70.8,20.5,0.0,4.69
20250101,2025-01,242,13.82,7.68,70.8,23.2,0.0,4.75
20250201,2025-02,242,15.73,8.74,70.8,19.8,0.0,4.81
20250301,2025-03,242,15.69,8.72,70.8,18.7,0.0,4.87
20250401,2025-04,242,14.58,8.1,70.8,8.1,0.0,4.93
20250501,2025-05,242,11.94,6.63,70.8,23.8,0.0,4.97
20250601,2025-06,242,15.69,8.72,70.8,20.6,0.0,5.04
20250701,2025-07,242,12.59,6.99,70.8,13.2,0.0,5.09
20250801,2025-08,242,15.51,8.62,70.8,23.5,0.0,5.15
20250901,2025-09,242,13.64,7.58,70.8,14.5,0.0,5.2
20251001,2025-10,242,13.2,7.33,70.8,19.0,0.0,5.25
20251101,2025-11,242,11.73,6.52,70.8,13.6,0.0,5.3
20251201,2025-12,242,14.19,7.88,70.8,14.6,0.0,5.35
20230101,2023-01,243,25.48,14.16,87.5,9.9,0.09,1.35
20230201,2023-02,243,14.67,8.15,79.3,19.7,0.09,2.13
20230301,2023-03,243,5.59,3.11,77.6,19.3,0.09,2.42
20230401,2023-04,243,5.51,3.06,77.6,8.4,0.09,2.71
20230501,2023-05,243,3.81,2.12,77.6,11.4,0.09,2.91
20230601,2023-06,243,3.43,1.91,77.6,20.3,0.09,3.1
20230701,2023-07,243,3.08,1.71,77.6,13.1,0.09,3.26
20230801,2023-08,243,1.15,0.64,71.7,18.4,0.09,3.32
20230901,2023-09,243,1.48,0.82,71.7,15.6,0.09,3.4
20231001,2023-10,243,1.16,0.64,71.7,17.4,0.09,3.46
20231101,2023-11,243,1.34,0.74,71.7,15.0,0.09,3.53
20231201,2023-12,243,1.25,0.69,71.7,19.2,0.09,3.6
20240101,2024-01,243,1.24,0.69,71.7,13.4,0.09,3.66
20240201,2024-02,243,1.45,0.81,71.7,19.1,0.09,3.74
20240301,2024-03,243,1.4,0.78,71.7,12.3,0.09,3.81
20240401,2024-04,243,1.51,0.84,71.7,13.4,0.09,3.89
20240501,2024-05,243,1.52,0.84,71.7,13.5,0.09,3.97
20240601,2024-06,243,1.49,0.83,71.7,13.5,0.09,4.05
20240701,2024-07,243,1.51,0.84,71.7,16.6,0.09,4.13
20240801,2024-08,243,1.53,0.85,71.7,17.3,0.09,4.21
20240901,2024-09,243,1.5,0.83,71.7,22.5,0.09,4.29
20241001,2024-10,243,1.46,0.81,71.7,11.3,0.09,4.37
20241101,2024-11,243,1.19,0.66,71.7,13.6,0.09,4.43
20241201,2024-12,243,1.34,0.74,71.7,8.2,0.09,4.5
20250101,2025-01,243,1.48,0.82,71.7,12.1,0.09,4.58
20250201,2025-02,243,1.15,0.64,71.7,12.5,0.09,4.64
20250301,2025-03,243,1.46,0.81,71.7,12.8,0.09,4.72
20250401,2025-04,243,1.35,0.75,71.7,20.7,0.09,4.79
20250501,2025-05,243,1.55,0.86,71.7,8.8,0.09,4.87
20250601,2025-06,243,1.51,0.84,71.7,11.1,0.09,4.95
20250701,2025-07,243,1.47,0.82,71.7,9.9,0.09,5.03
20250801,2025-08,243,1.25,0.69,71.7,20.6,0.09,5.1
20250901,2025-09,243,1.48,0.82,71.7,9.5,0.09,5.18
20251001,2025-10,243,1.47,0.82,71.7,19.3,0.09,5.25
20251101,2025-11,243,1.52,0.84,71.7,21.5,0.09,5.34
20251201,2025-12,243,1.27,0.71,71.7,21.5,0.09,5.4
20231101,2023-11,244,217.31,120.73,85.3,15.2,1.12,0.97
20231201,2023-12,244,120.12,66.73,80.3,18.7,1.12,1.51
20240101,2024-01,244,48.12,26.73,76.4,8.7,1.12,1.73
20240201,2024-02,244,32.22,17.9,76.4,16.4,1.12,1.87
20240301,2024-03,244,26.74,14.86,76.4,19.4,1.12,1.99
20240401,2024-04,244,27.14,15.08,76.4,10.1,1.12,2.11
20240501,2024-05,244,19.37,10.76,76.4,21.5,1.12,2.2
20240601,2024-06,244,8.81,4.89,70.8,9.7,1.12,2.24
20240701,2024-07,244,9.62,5.34,70.8,8.8,1.12,2.28
20240801,2024-08,244,9.05,5.03,70.8,18.3,1.12,2.32
20240901,2024-09,244,8.78,4.88,70.8,22.9,1.12,2.36
20241001,2024-10,244,7.65,4.25,70.8,8.8,1.12,2.4
20241101,2024-11,244,8.96,4.98,70.8,21.3,1.12,2.44
20241201,2024-12,244,8.83,4.91,70.8,18.8,1.12,2.47
20250101,2025-01,244,7.71,4.28,70.8,17.3,1.12,2.51
20250201,2025-02,244,8.24,4.58,70.8,8.8,1.12,2.55
20250301,2025-03,244,7.93,4.41,70.8,20.4,1.12,2.58
20250401,2025-04,244,7.83,4.35,70.8,14.8,1.12,2.62
20250501,2025-05,244,10.07,5.59,70.8,18.0,1.12,2.66
20250601,2025-06,244,9.87,5.48,70.8,15.2,1.12,2.71
20250701,2025-07,244,8.53,4.74,70.8,14.9,1.12,2.74
20250801,2025-08,244,9.24,5.13,70.8,17.6,1.12,2.79
20250901,2025-09,244,8.94,4.97,70.8,13.8,1.12,2.83
20251001,2025-10,244,8.7,4.83,70.8,17.0,1.12,2.86
20251101,2025-11,244,7.57,4.21,70.8,15.7,1.12,2.9
20251201,2025-12,244,8.41,4.67,70.8,14.7,1.12,2.94
20230101,2023-01,245,35.22,19.57,86.0,13.7,0.11,1.67
20230201,2023-02,245,18.56,10.31,85.3,9.3,0.11,2.55
20230301,2023-03,245,6.21,3.45,78.4,9.6,0.11,2.84
20230401,2023-04,245,6.86,3.81,78.4,11.9,0.11,3.17
20230501,2023-05,245,5.12,2.84,78.4,23.4,0.11,3.41
20230601,2023-06,245,4.11,2.28,78.4,15.5,0.11,3.6
20230701,2023-07,245,3.51,1.95,78.4,14.4,0.11,3.77
20230801,2023-08,245,1.99,1.11,72.3,12.2,0.11,3.86
20230901,2023-09,245,1.85,1.03,72.3,9.3,0.11,3.95
20231001,2023-10,245,1.69,0.94,72.3,23.0,0.11,4.03
20231101,2023-11,245,2.01,1.12,72.3,16.3,0.11,4.13
20231201,2023-12,245,1.66,0.92,72.3,10.4,0.11,4.21
20240101,2024-01,245,1.63,0.91,72.3,19.3,0.11,4.28
20240201,2024-02,245,1.71,0.95,72.3,17.2,0.11,4.36
20240301,2024-03,245,1.61,0.89,72.3,8.1,0.11,4.44
20240401,2024-04,245,1.73,0.96,72.3,20.6,0.11,4.52
20240501,2024-05,245,1.84,1.02,72.3,11.5,0.11,4.61
20240601,2024-06,245,1.91,1.06,72.3,19.0,0.11,4.7
20240701,2024-07,245,1.75,0.97,72.3,9.3,0.11,4.78
20240801,2024-08,245,1.87,1.04,72.3,23.0,0.11,4.87
20240901,2024-09,245,1.93,1.07,72.3,13.6,0.11,4.96
20241001,2024-10,245,1.65,0.92,72.3,11.8,0.11,5.04
20241101,2024-11,245,1.53,0.85,72.3,18.5,0.11,5.11
20241201,2024-12,245,1.64,0.91,72.3,20.5,0.11,5.19
20250101,2025-01,245,1.95,1.08,72.3,22.5,0.11,5.28
20250201,2025-02,245,1.95,1.08,72.3,18.5,0.11,5.38
20250301,2025-03,245,1.96,1.09,72.3,9.7,0.11,5.47
20250401,2025-04,245,1.66,0.92,72.3,17.6,0.11,5.55
20250501,2025-05,245,1.64,0.91,72.3,12.3,0.11,5.62
20250601,2025-06,245,1.55,0.86,72.3,14.8,0.11,5.7
20250701,2025-07,245,1.79,0.99,72.3,15.6,0.11,5.78
20250801,2025-08,245,1.91,1.06,72.3,19.5,0.11,5.87
20250901,2025-09,245,1.97,1.09,72.3,23.4,0.11,5.97
20251001,2025-10,245,1.98,1.1,72.3,11.5,0.11,6.06
20251101,2025-11,245,1.94,1.08,72.3,16.7,0.11,6.15
20251201,2025-12,245,1.64,0.91,72.3,15.7,0.11,6.23
20231101,2023-11,246,50.84,28.24,85.4,22.1,0.21,1.2
20231201,2023-12,246,24.09,13.38,82.3,20.9,0.21,1.77
20240101,2024-01,246,8.12,4.51,75.4,20.6,0.21,1.97
20240201,2024-02,246,6.95,3.86,75.4,8.2,0.21,2.13
20240301,2024-03,246,7.01,3.89,75.4,14.0,0.21,2.3
20240401,2024-04,246,5.4,3.0,75.4,21.3,0.21,2.43
20240501,2024-05,246,5.35,2.97,75.4,15.7,0.21,2.55
20240601,2024-06,246,1.66,0.92,70.0,11.8,0.21,2.59
20240701,2024-07,246,1.92,1.07,70.0,15.4,0.21,2.64
20240801,2024-08,246,1.54,0.86,70.0,20.5,0.21,2.67
20240901,2024-09,246,1.71,0.95,70.0,14.6,0.21,2.71
20241001,2024-10,246,1.56,0.87,70.0,20.7,0.21,2.75
20241101,2024-11,246,1.71,0.95,70.0,10.9,0.21,2.79
20241201,2024-12,246,1.56,0.87,70.0,14.8,0.21,2.83
20250101,2025-01,246,1.6,0.89,70.0,22.8,0.21,2.87
20250201,2025-02,246,1.58,0.88,70.0,15.8,0.21,2.9
20250301,2025-03,246,1.49,0.83,70.0,11.8,0.21,2.94
20250401,2025-04,246,1.74,0.97,70.0,14.3,0.21,2.98
20250501,2025-05,246,1.65,0.92,70.0,17.9,0.21,3.02
20250601,2025-06,246,1.7,0.94,70.0,18.8,0.21,3.06
20250701,2025-07,246,1.6,0.89,70.0,20.2,0.21,3.1
20250801,2025-08,246,1.73,0.96,70.0,22.6,0.21,3.14
20250901,2025-09,246,1.96,1.09,70.0,21.5,0.21,3.18
20251001,2025-10,246,1.93,1.07,70.0,8.8,0.21,3.23
20251101,2025-11,246,1.81,1.01,70.0,21.0,0.21,3.27
20251201,2025-12,246,1.73,0.96,70.0,22.9,0.21,3.31
20220501,2022-05,247,36.86,3.54,85.8,17.8,0.17,1.09
20220601,2022-06,247,19.08,1.83,77.7,21.2,0.17,1.65
20220701,2022-07,247,6.88,0.66,75.2,12.2,0.17,1.85
20220801,2022-08,247,6.01,0.58,75.2,19.9,0.17,2.03
20220901,2022-09,247,4.54,0.44,75.2,22.3,0.17,2.17
20221001,2022-10,247,4.37,0.42,75.2,16.9,0.17,2.29
20221101,2022-11,247,3.94,0.38,75.2,10.6,0.17,2.41
20221201,2022-12,247,1.32,0.13,69.9,20.5,0.17,2.45
20230101,2023-01,247,1.43,0.14,69.9,12.0,0.17,2.49
20230201,2023-02,247,1.23,0.12,69.9,15.3,0.17,2.53
20230301,2023-03,247,1.36,0.13,69.9,15.5,0.17,2.57
20230401,2023-04,247,1.24,0.12,69.9,23.2,0.17,2.6
20230501,2023-05,247,1.34,0.13,69.9,9.6,0.17,2.64
20230601,2023-06,247,1.37,0.13,69.9,11.1,0.17,2.68
20230701,2023-07,247,1.3,0.12,69.9,21.2,0.17,2.72
20230801,2023-08,247,1.17,0.11,69.9,9.8,0.17,2.76
20230901,2023-09,247,1.36,0.13,69.9,22.0,0.17,2.8
20231001,2023-10,247,1.15,0.11,69.9,18.0,0.17,2.83
20231101,2023-11,247,1.32,0.13,69.9,17.6,0.17,2.87
20231201,2023-12,247,1.18,0.11,69.9,23.8,0.17,2.91
20240101,2024-01,247,1.24,0.12,69.9,14.0,0.17,2.94
20240201,2024-02,247,1.24,0.12,69.9,18.5,0.17,2.98
20240301,2024-03,247,1.25,0.12,69.9,12.2,0.17,3.02
20240401,2024-04,247,1.39,0.13,69.9,21.7,0.17,3.06
20240501,2024-05,247,1.52,0.15,69.9,15.1,0.17,3.1
20240601,2024-06,247,1.29,0.12,69.9,13.1,0.17,3.14
20240701,2024-07,247,1.47,0.14,69.9,8.5,0.17,3.18
20240801,2024-08,247,1.27,0.12,69.9,18.5,0.17,3.22
20240901,2024-09,247,1.33,0.13,69.9,15.0,0.17,3.26
20241001,2024-10,247,1.44,0.14,69.9,18.2,0.17,3.3
20241101,2024-11,247,1.52,0.15,69.9,18.0,0.17,3.35
20241201,2024-12,247,1.23,0.12,69.9,8.5,0.17,3.38
20250101,2025-01,247,1.33,0.13,69.9,14.2,0.17,3.42
20250201,2025-02,247,1.31,0.13,69.9,14.7,0.17,3.46
20250301,2025-03,247,1.33,0.13,69.9,11.9,0.17,3.5
20250401,2025-04,247,1.52,0.15,69.9,8.2,0.17,3.54
20250501,2025-05,247,1.15,0.11,69.9,16.2,0.0,3.58
20250601,2025-06,247,1.3,0.12,69.9,18.2,0.0,3.62
20250701,2025-07,247,1.43,0.14,69.9,11.4,0.0,3.66
20250801,2025-08,247,1.44,0.14,69.9,9.2,0.0,3.7
20250901,2025-09,247,1.18,0.11,69.9,21.4,0.0,3.74
20251001,2025-10,247,1.27,0.12,69.9,11.5,0.0,3.77
20251101,2025-11,247,1.16,0.11,69.9,20.0,0.0,3.81
20251201,2025-12,247,1.25,0.12,69.9,13.3,0.0,3.85
20221001,2022-10,248,49.32,27.4,84.3,16.6,0.19,1.33
20221101,2022-11,248,26.14,14.52,77.5,18.2,0.19,2.03
20221201,2022-12,248,10.11,5.62,76.4,17.1,0.19,2.3
20230101,2023-01,248,9.12,5.07,76.4,17.2,0.19,2.54
20230201,2023-02,248,7.07,3.93,76.4,17.2,0.19,2.73
20230301,2023-03,248,5.25,2.92,76.4,16.4,0.19,2.87
20230401,2023-04,248,4.87,2.71,76.4,16.1,0.19,3.01
20230501,2023-05,248,1.86,1.03,70.8,21.9,0.19,3.06
20230601,2023-06,248,1.83,1.02,70.8,9.7,0.19,3.1
20230701,2023-07,248,2.01,1.12,70.8,23.7,0.19,3.16
20230801,2023-08,248,2.18,1.21,70.8,18.5,0.19,3.22
20230901,2023-09,248,2.23,1.24,70.8,15.0,0.19,3.28
20231001,2023-10,248,2.17,1.21,70.8,21.8,0.19,3.34
20231101,2023-11,248,1.87,1.04,70.8,20.6,0.19,3.39
20231201,2023-12,248,1.95,1.08,70.8,22.0,0.19,3.44
20240101,2024-01,248,2.23,1.24,70.8,13.2,0.19,3.5
20240201,2024-02,248,2.21,1.23,70.8,21.4,0.19,3.56
20240301,2024-03,248,1.73,0.96,70.8,17.4,0.19,3.6
20240401,2024-04,248,1.93,1.07,70.8,18.2,0.19,3.66
20240501,2024-05,248,2.02,1.12,70.8,22.7,0.19,3.71
20240601,2024-06,248,2.27,1.26,70.8,21.2,0.19,3.77
20240701,2024-07,248,2.1,1.17,70.8,22.5,0.19,3.83
20240801,2024-08,248,2.19,1.22,70.8,15.0,0.19,3.89
20240901,2024-09,248,2.04,1.13,70.8,9.4,0.19,3.94
20241001,2024-10,248,2.18,1.21,70.8,12.5,0.19,4.0
20241101,2024-11,248,2.21,1.23,70.8,15.3,0.19,4.06
20241201,2024-12,248,2.13,1.18,70.8,22.5,0.19,4.12
20250101,2025-01,248,1.85,1.03,70.8,16.5,0.19,4.17
20250201,2025-02,248,1.74,0.97,70.8,12.9,0.19,4.21
20250301,2025-03,248,2.16,1.2,70.8,19.5,0.19,4.27
20250401,2025-04,248,2.11,1.17,70.8,9.2,0.19,4.33
20250501,2025-05,248,2.06,1.14,70.8,21.9,0.19,4.38
20250601,2025-06,248,1.79,0.99,70.8,23.4,0.19,4.43
20250701,2025-07,248,2.12,1.18,70.8,13.4,0.19,4.49
20250801,2025-08,248,1.83,1.02,70.8,14.6,0.19,4.54
20250901,2025-09,248,2.2,1.22,70.8,10.3,0.19,4.6
20251001,2025-10,248,2.21,1.23,70.8,8.0,0.0,4.66
20251101,2025-11,248,2.13,1.18,70.8,9.5,0.0,4.71
20251201,2025-12,248,2.05,1.14,70.8,19.0,0.0,4.77
20230301,2023-03,249,136.97,17.12,83.5,9.6,0.72,0.96
20230401,2023-04,249,68.23,8.53,75.7,19.9,0.72,1.43
20230501,2023-05,249,25.0,3.12,75.6,20.0,0.72,1.61
20230601,2023-06,249,23.19,2.9,75.6,8.4,0.72,1.77
20230701,2023-07,249,15.49,1.94,75.6,23.4,0.72,1.88
20230801,2023-08,249,13.48,1.69,75.6,23.2,0.72,1.97
20230901,2023-09,249,11.9,1.49,75.6,20.3,0.72,2.05
20231001,2023-10,249,4.85,0.61,70.2,17.6,0.72,2.09
20231101,2023-11,249,5.23,0.65,70.2,21.7,0.72,2.12
20231201,2023-12,249,4.48,0.56,70.2,13.0,0.72,2.15
20240101,2024-01,249,4.27,0.53,70.2,23.7,0.72,2.18
20240201,2024-02,249,4.85,0.61,70.2,22.7,0.72,2.22
20240301,2024-03,249,4.89,0.61,70.2,14.2,0.72,2.25
20240401,2024-04,249,5.09,0.64,70.2,9.7,0.72,2.29
20240501,2024-05,249,4.59,0.57,70.2,9.4,0.72,2.32
20240601,2024-06,249,3.93,0.49,70.2,14.0,0.72,2.35
20240701,2024-07,249,5.25,0.66,70.2,13.5,0.72,2.38
20240801,2024-08,249,5.2,0.65,70.2,10.9,0.72,2.42
20240901,2024-09,249,5.19,0.65,70.2,17.4,0.72,2.46
20241001,2024-10,249,5.0,0.62,70.2,16.0,0.72,2.49
20241101,2024-11,249,5.04,0.63,70.2,18.9,0.72,2.53
20241201,2024-12,249,4.25,0.53,70.2,12.9,0.72,2.56
20250101,2025-01,249,4.81,0.6,70.2,17.7,0.72,2.59
20250201,2025-02,249,4.08,0.51,70.2,15.1,0.72,2.62
20250301,2025-03,249,4.24,0.53,70.2,17.5,0.72,2.65
20250401,2025-04,249,5.2,0.65,70.2,9.9,0.72,2.68
20250501,2025-05,249,4.25,0.53,70.2,15.0,0.72,2.71
20250601,2025-06,249,5.07,0.63,70.2,14.6,0.72,2.75
20250701,2025-07,249,4.89,0.61,70.2,16.7,0.72,2.78
20250801,2025-08,249,4.92,0.61,70.2,16.1,0.72,2.82
20250901,2025-09,249,4.7,0.59,70.2,9.5,0.72,2.85
20251001,2025-10,249,5.23,0.65,70.2,11.5,0.72,2.89
20251101,2025-11,249,5.17,0.65,70.2,21.6,0.72,2.92
20251201,2025-12,249,5.24,0.66,70.2,22.0,0.72,2.96
20230301,2023-03,250,130.17,10.17,89.8,23.5,0.42,1.55
20230401,2023-04,250,73.54,5.75,80.9,13.5,0.42,2.43
20230501,2023-05,250,25.76,2.01,77.0,23.4,0.42,2.74
20230601,2023-06,250,21.58,1.69,77.0,17.7,0.42,2.99
20230701,2023-07,250,15.53,1.21,77.0,22.4,0.42,3.18
20230801,2023-08,250,12.64,0.99,77.0,17.3,0.42,3.33
20230901,2023-09,250,10.66,0.83,77.0,17.5,0.42,3.46
20231001,2023-10,250,4.91,0.38,71.2,17.9,0.42,3.51
20231101,2023-11,250,5.29,0.41,71.2,13.3,0.42,3.58
20231201,2023-12,250,5.06,0.4,71.2,20.7,0.42,3.64
